flow,packet_count,total_bytes,avg_packet_len,small_packet_count,label
192.168.1.11:50888-192.168.1.12:80,11,2866.0,260.54545454545456,5.0,2
192.168.1.11:50890-192.168.1.10:80,6,2470.0,411.6666666666667,0.0,2
192.168.1.11:50890-192.168.1.12:80,13,4715.0,362.6923076923077,3.0,2
192.168.1.11:50891-192.168.1.12:80,4,687.0,171.75,3.0,1
192.168.1.11:50892-192.168.1.10:80,11,2827.0,257.0,5.0,2
192.168.1.11:50892-192.168.1.12:80,9,2064.0,229.33333333333334,5.0,2
192.168.1.11:50894-192.168.1.10:80,20,5299.0,264.95,8.0,2
192.168.1.11:50894-192.168.1.12:80,16,4903.0,306.4375,5.0,2
192.168.1.11:50895-192.168.1.12:80,4,608.0,152.0,3.0,1
192.168.1.11:50896-192.168.1.10:80,9,3869.0,429.8888888888889,0.0,2
192.168.1.11:50896-192.168.1.12:80,14,4284.0,306.0,5.0,2
192.168.1.11:50898-192.168.1.10:80,14,3554.0,253.85714285714286,6.0,2
192.168.1.11:50898-192.168.1.12:80,16,5239.0,327.4375,5.0,2
192.168.1.11:50899-192.168.1.12:80,4,663.0,165.75,3.0,1
192.168.1.11:50900-192.168.1.10:80,16,4165.0,260.3125,7.0,2
192.168.1.11:50900-192.168.1.12:80,11,2887.0,262.45454545454544,5.0,2
192.168.1.11:50901-192.168.1.12:80,4,723.0,180.75,3.0,1
192.168.1.11:50902-192.168.1.10:80,7,2905.0,415.0,0.0,2
192.168.1.11:50902-192.168.1.12:80,13,3622.0,278.61538461538464,5.0,2
192.168.1.11:50903-192.168.1.12:80,5,685.0,137.0,4.0,1
192.168.1.11:50904-192.168.1.10:80,19,5431.0,285.8421052631579,7.0,2
192.168.1.11:50904-192.168.1.12:80,13,3653.0,281.0,5.0,2
192.168.1.11:50905-192.168.1.12:80,5,774.0,154.8,4.0,1
192.168.1.11:50906-192.168.1.10:80,7,2786.0,398.0,0.0,2
192.168.1.11:50906-192.168.1.12:80,14,4095.0,292.5,5.0,2
192.168.1.11:50907-192.168.1.12:80,4,688.0,172.0,3.0,1
192.168.1.11:50908-192.168.1.10:80,15,4519.0,301.26666666666665,6.0,2
192.168.1.11:50908-192.168.1.12:80,13,3631.0,279.3076923076923,5.0,2
192.168.1.11:50910-192.168.1.10:80,8,3371.0,421.375,0.0,2
192.168.1.11:50910-192.168.1.12:80,17,5112.0,300.70588235294116,6.0,2
192.168.1.11:50912-192.168.1.10:80,12,5035.0,419.5833333333333,0.0,2
192.168.1.11:50912-192.168.1.12:80,16,5497.0,343.5625,5.0,2
192.168.1.11:50914-192.168.1.10:80,12,2629.0,219.08333333333334,7.0,2
192.168.1.11:50914-192.168.1.12:80,14,4053.0,289.5,5.0,2
192.168.1.11:50915-192.168.1.12:80,4,578.0,144.5,3.0,1
192.168.1.11:50916-192.168.1.10:80,20,6107.0,305.35,7.0,2
192.168.1.11:50916-192.168.1.12:80,12,3248.0,270.6666666666667,5.0,2
192.168.1.11:50918-192.168.1.10:80,8,3328.0,416.0,0.0,2
192.168.1.11:50918-192.168.1.12:80,17,4582.0,269.52941176470586,7.0,2
192.168.1.11:50920-192.168.1.10:80,19,5727.0,301.42105263157896,6.0,2
192.168.1.11:50920-192.168.1.12:80,13,3780.0,290.7692307692308,5.0,2
192.168.1.11:50922-192.168.1.10:80,12,2853.0,237.75,6.0,2
192.168.1.11:50922-192.168.1.12:80,15,4603.0,306.8666666666667,5.0,2
192.168.1.11:50924-192.168.1.10:80,8,3307.0,413.375,0.0,2
192.168.1.11:50924-192.168.1.12:80,11,3051.0,277.3636363636364,5.0,2
192.168.1.11:50926-192.168.1.10:80,15,3955.0,263.6666666666667,7.0,2
192.168.1.11:50926-192.168.1.12:80,11,2973.0,270.27272727272725,5.0,2
192.168.1.11:50927-192.168.1.12:80,5,700.0,140.0,4.0,1
192.168.1.11:50928-192.168.1.10:80,15,6408.0,427.2,0.0,2
192.168.1.11:50928-192.168.1.12:80,16,5039.0,314.9375,5.0,2
192.168.1.11:50930-192.168.1.10:80,19,4856.0,255.57894736842104,9.0,2
192.168.1.11:50930-192.168.1.12:80,11,3465.0,315.0,3.0,2
192.168.1.11:50932-192.168.1.10:80,4,1547.0,386.75,0.0,2
192.168.1.11:50932-192.168.1.12:80,15,4513.0,300.8666666666667,5.0,2
192.168.1.11:50934-192.168.1.10:80,15,4155.0,277.0,6.0,2
192.168.1.11:50934-192.168.1.12:80,11,2844.0,258.54545454545456,5.0,2
192.168.1.11:50935-192.168.1.12:80,5,705.0,141.0,4.0,1
192.168.1.11:50936-192.168.1.10:80,19,3861.0,203.21052631578948,12.0,2
192.168.1.11:50936-192.168.1.12:80,13,3346.0,257.38461538461536,6.0,2
192.168.1.11:50938-192.168.1.10:80,11,4628.0,420.72727272727275,0.0,2
192.168.1.11:50938-192.168.1.12:80,17,5354.0,314.94117647058823,5.0,2
192.168.1.11:50940-192.168.1.10:80,7,2833.0,404.7142857142857,0.0,2
192.168.1.11:50940-192.168.1.12:80,11,2928.0,266.1818181818182,5.0,2
192.168.1.11:50942-192.168.1.10:80,9,3716.0,412.8888888888889,0.0,2
192.168.1.11:50942-192.168.1.12:80,14,3989.0,284.92857142857144,5.0,2
192.168.1.11:50944-192.168.1.10:80,16,3594.0,224.625,10.0,2
192.168.1.11:50944-192.168.1.12:80,14,4003.0,285.92857142857144,5.0,2
192.168.1.11:50945-192.168.1.12:80,5,734.0,146.8,4.0,1
192.168.1.11:50946-192.168.1.10:80,14,4044.0,288.85714285714283,5.0,2
192.168.1.11:50946-192.168.1.12:80,11,3499.0,318.09090909090907,3.0,2
192.168.1.11:50947-192.168.1.12:80,4,555.0,138.75,3.0,1
192.168.1.11:50948-192.168.1.10:80,7,2995.0,427.85714285714283,0.0,2
192.168.1.11:50948-192.168.1.12:80,11,3579.0,325.3636363636364,3.0,2
192.168.1.11:50949-192.168.1.12:80,5,708.0,141.6,4.0,1
192.168.1.11:50950-192.168.1.10:80,10,4138.0,413.8,0.0,2
192.168.1.11:50950-192.168.1.12:80,20,6465.0,323.25,5.0,2
192.168.1.11:50951-192.168.1.12:80,4,658.0,164.5,3.0,1
192.168.1.11:50952-192.168.1.10:80,12,3068.0,255.66666666666666,6.0,2
192.168.1.11:50952-192.168.1.12:80,15,4622.0,308.1333333333333,5.0,2
192.168.1.11:50954-192.168.1.10:80,10,3988.0,398.8,0.0,2
192.168.1.11:50954-192.168.1.12:80,11,3730.0,339.09090909090907,3.0,2
192.168.1.11:50956-192.168.1.10:80,9,3725.0,413.8888888888889,0.0,2
192.168.1.11:50956-192.168.1.12:80,19,5882.0,309.57894736842104,6.0,2
192.168.1.11:50958-192.168.1.10:80,9,3710.0,412.22222222222223,0.0,2
192.168.1.11:50958-192.168.1.12:80,13,3566.0,274.3076923076923,6.0,2
192.168.1.11:50959-192.168.1.12:80,4,620.0,155.0,3.0,1
192.168.1.11:50960-192.168.1.10:80,25,5885.0,235.4,13.0,2
192.168.1.11:50960-192.168.1.12:80,14,3435.0,245.35714285714286,7.0,2
192.168.1.11:50961-192.168.1.12:80,4,623.0,155.75,3.0,1
192.168.1.11:50962-192.168.1.10:80,10,4106.0,410.6,0.0,2
192.168.1.11:50962-192.168.1.12:80,11,2681.0,243.72727272727272,6.0,2
192.168.1.11:50963-192.168.1.12:80,4,643.0,160.75,3.0,1
192.168.1.11:50964-192.168.1.10:80,9,3766.0,418.44444444444446,0.0,2
192.168.1.11:50964-192.168.1.12:80,18,5980.0,332.22222222222223,5.0,2
192.168.1.11:50965-192.168.1.12:80,4,736.0,184.0,3.0,1
192.168.1.11:50966-192.168.1.10:80,15,4099.0,273.26666666666665,6.0,2
192.168.1.11:50966-192.168.1.12:80,14,4001.0,285.7857142857143,5.0,2
192.168.1.11:50968-192.168.1.10:80,12,5100.0,425.0,0.0,2
192.168.1.11:50968-192.168.1.12:80,23,7526.0,327.2173913043478,6.0,2
192.168.1.11:50969-192.168.1.12:80,4,729.0,182.25,3.0,1
192.168.1.11:50970-192.168.1.10:80,5,1980.0,396.0,0.0,2
192.168.1.11:50970-192.168.1.12:80,13,3579.0,275.3076923076923,5.0,2
192.168.1.11:50971-192.168.1.12:80,4,617.0,154.25,3.0,1
192.168.1.11:50972-192.168.1.10:80,13,5318.0,409.0769230769231,0.0,2
192.168.1.11:50972-192.168.1.12:80,14,3797.0,271.2142857142857,6.0,2
192.168.1.11:50973-192.168.1.12:80,4,772.0,193.0,3.0,1
192.168.1.11:50974-192.168.1.10:80,15,3482.0,232.13333333333333,8.0,2
192.168.1.11:50974-192.168.1.12:80,15,4118.0,274.53333333333336,6.0,2
192.168.1.11:50975-192.168.1.12:80,4,686.0,171.5,3.0,1
192.168.1.11:50976-192.168.1.10:80,18,5065.0,281.3888888888889,7.0,2
192.168.1.11:50976-192.168.1.12:80,7,1207.0,172.42857142857142,5.0,2
192.168.1.11:50977-192.168.1.12:80,4,761.0,190.25,3.0,1
192.168.1.11:50978-192.168.1.10:80,13,3492.0,268.61538461538464,6.0,2
192.168.1.11:50978-192.168.1.12:80,13,3720.0,286.15384615384613,5.0,2
192.168.1.11:50979-192.168.1.12:80,4,799.0,199.75,3.0,1
192.168.1.11:50980-192.168.1.10:80,8,3251.0,406.375,0.0,2
192.168.1.11:50980-192.168.1.12:80,18,5351.0,297.27777777777777,6.0,2
192.168.1.11:50981-192.168.1.12:80,4,614.0,153.5,3.0,1
192.168.1.11:50982-192.168.1.10:80,11,2705.0,245.9090909090909,5.0,2
192.168.1.11:50982-192.168.1.12:80,16,4891.0,305.6875,5.0,2
192.168.1.11:50983-192.168.1.12:80,5,655.0,131.0,4.0,1
192.168.1.11:50984-192.168.1.10:80,18,5159.0,286.6111111111111,7.0,2
192.168.1.11:50984-192.168.1.12:80,16,4994.0,312.125,5.0,2
192.168.1.11:50986-192.168.1.10:80,11,2947.0,267.90909090909093,5.0,2
192.168.1.11:50986-192.168.1.12:80,14,3744.0,267.42857142857144,6.0,2
192.168.1.11:50988-192.168.1.10:80,9,3688.0,409.77777777777777,0.0,2
192.168.1.11:50988-192.168.1.12:80,9,2825.0,313.8888888888889,3.0,2
192.168.1.11:50990-192.168.1.10:80,19,5314.0,279.6842105263158,8.0,2
192.168.1.11:50990-192.168.1.12:80,11,2810.0,255.45454545454547,5.0,2
192.168.1.11:50992-192.168.1.10:80,19,6628.0,348.8421052631579,5.0,2
192.168.1.11:50992-192.168.1.12:80,12,3430.0,285.8333333333333,5.0,2
192.168.1.11:50994-192.168.1.10:80,6,2368.0,394.6666666666667,0.0,2
192.168.1.11:50994-192.168.1.12:80,17,5559.0,327.0,5.0,2
192.168.1.11:50996-192.168.1.10:80,10,2223.0,222.3,5.0,2
192.168.1.11:50996-192.168.1.12:80,19,5590.0,294.2105263157895,7.0,2
192.168.1.11:50997-192.168.1.12:80,5,668.0,133.6,4.0,1
192.168.1.11:50998-192.168.1.10:80,19,5003.0,263.3157894736842,9.0,2
192.168.1.11:50998-192.168.1.12:80,15,4814.0,320.93333333333334,5.0,2
192.168.1.11:50999-192.168.1.12:80,4,677.0,169.25,3.0,1
192.168.1.11:51000-192.168.1.10:80,9,3585.0,398.3333333333333,0.0,2
192.168.1.11:51000-192.168.1.12:80,13,3618.0,278.3076923076923,5.0,2
192.168.1.11:51001-192.168.1.12:80,5,746.0,149.2,4.0,1
192.168.1.11:51002-192.168.1.10:80,17,4936.0,290.3529411764706,6.0,2
192.168.1.11:51002-192.168.1.12:80,14,3847.0,274.7857142857143,6.0,2
192.168.1.11:51003-192.168.1.12:80,4,636.0,159.0,3.0,1
192.168.1.11:51004-192.168.1.10:80,7,2894.0,413.42857142857144,0.0,2
192.168.1.11:51004-192.168.1.12:80,15,4569.0,304.6,5.0,2
192.168.1.11:51006-192.168.1.10:80,11,4543.0,413.0,0.0,2
192.168.1.11:51006-192.168.1.12:80,14,3938.0,281.2857142857143,5.0,2
192.168.1.11:51008-192.168.1.10:80,10,4130.0,413.0,0.0,2
192.168.1.11:51008-192.168.1.12:80,15,4673.0,311.53333333333336,5.0,2
192.168.1.11:51009-192.168.1.12:80,4,575.0,143.75,3.0,1
192.168.1.11:51010-192.168.1.10:80,6,2486.0,414.3333333333333,0.0,2
192.168.1.11:51010-192.168.1.12:80,11,2927.0,266.09090909090907,5.0,2
192.168.1.11:51012-192.168.1.10:80,14,4083.0,291.64285714285717,5.0,2
192.168.1.11:51012-192.168.1.12:80,14,3932.0,280.85714285714283,6.0,2
192.168.1.11:51013-192.168.1.12:80,5,651.0,130.2,4.0,1
192.168.1.11:51014-192.168.1.10:80,26,5438.0,209.15384615384616,15.0,2
192.168.1.11:51014-192.168.1.12:80,11,3611.0,328.27272727272725,3.0,2
192.168.1.11:51015-192.168.1.12:80,5,686.0,137.2,4.0,1
192.168.1.11:51016-192.168.1.10:80,8,3370.0,421.25,0.0,2
192.168.1.11:51016-192.168.1.12:80,19,6427.0,338.2631578947368,5.0,2
192.168.1.11:51017-192.168.1.12:80,5,795.0,159.0,4.0,1
192.168.1.11:51018-192.168.1.10:80,15,3876.0,258.4,7.0,2
192.168.1.11:51018-192.168.1.12:80,13,3758.0,289.0769230769231,5.0,2
192.168.1.11:51019-192.168.1.12:80,5,814.0,162.8,4.0,1
192.168.1.11:51020-192.168.1.10:80,8,3288.0,411.0,0.0,2
192.168.1.11:51020-192.168.1.12:80,14,4248.0,303.42857142857144,5.0,2
192.168.1.11:51021-192.168.1.12:80,4,611.0,152.75,3.0,1
192.168.1.11:51022-192.168.1.10:80,19,5599.0,294.6842105263158,7.0,2
192.168.1.11:51022-192.168.1.12:80,20,6301.0,315.05,5.0,2
192.168.1.11:51023-192.168.1.12:80,4,638.0,159.5,3.0,1
192.168.1.11:51024-192.168.1.10:80,20,4364.0,218.2,12.0,2
192.168.1.11:51024-192.168.1.12:80,13,3731.0,287.0,5.0,2
192.168.1.11:51025-192.168.1.12:80,4,915.0,228.75,3.0,1
192.168.1.11:51026-192.168.1.10:80,7,2922.0,417.42857142857144,0.0,2
192.168.1.11:51026-192.168.1.12:80,12,3826.0,318.8333333333333,3.0,2
192.168.1.11:51028-192.168.1.10:80,16,6627.0,414.1875,0.0,2
192.168.1.11:51028-192.168.1.12:80,11,2395.0,217.72727272727272,6.0,2
192.168.1.11:51030-192.168.1.10:80,7,3069.0,438.42857142857144,0.0,2
192.168.1.11:51030-192.168.1.12:80,14,4226.0,301.85714285714283,5.0,2
192.168.1.11:51031-192.168.1.12:80,4,648.0,162.0,3.0,1
192.168.1.11:51032-192.168.1.10:80,12,2654.0,221.16666666666666,7.0,2
192.168.1.11:51032-192.168.1.12:80,19,6147.0,323.5263157894737,5.0,2
192.168.1.11:51033-192.168.1.12:80,4,624.0,156.0,3.0,1
192.168.1.11:51034-192.168.1.10:80,13,3841.0,295.46153846153845,5.0,2
192.168.1.11:51034-192.168.1.12:80,7,1213.0,173.28571428571428,5.0,2
192.168.1.11:51036-192.168.1.10:80,15,3866.0,257.73333333333335,7.0,2
192.168.1.11:51036-192.168.1.12:80,15,4647.0,309.8,5.0,2
192.168.1.11:51038-192.168.1.10:80,6,2519.0,419.8333333333333,0.0,2
192.168.1.11:51038-192.168.1.12:80,11,2948.0,268.0,5.0,2
192.168.1.11:51039-192.168.1.12:80,4,691.0,172.75,3.0,1
192.168.1.11:51040-192.168.1.10:80,14,4152.0,296.57142857142856,5.0,2
192.168.1.11:51040-192.168.1.12:80,15,3747.0,249.8,7.0,2
192.168.1.11:51042-192.168.1.10:80,15,4279.0,285.26666666666665,6.0,2
192.168.1.11:51042-192.168.1.12:80,19,5954.0,313.36842105263156,5.0,2
192.168.1.11:51044-192.168.1.10:80,15,4471.0,298.06666666666666,5.0,2
192.168.1.11:51044-192.168.1.12:80,14,4191.0,299.35714285714283,5.0,2
192.168.1.11:51045-192.168.1.12:80,4,553.0,138.25,3.0,1
192.168.1.11:51046-192.168.1.10:80,10,2220.0,222.0,6.0,2
192.168.1.11:51046-192.168.1.12:80,15,4198.0,279.8666666666667,6.0,2
192.168.1.11:51047-192.168.1.12:80,4,616.0,154.0,3.0,1
192.168.1.11:51048-192.168.1.10:80,12,2742.0,228.5,7.0,2
192.168.1.11:51048-192.168.1.12:80,14,4144.0,296.0,5.0,2
192.168.1.11:51049-192.168.1.12:80,4,822.0,205.5,3.0,1
192.168.1.11:51050-192.168.1.10:80,10,4032.0,403.2,0.0,2
192.168.1.11:51050-192.168.1.12:80,9,2699.0,299.8888888888889,3.0,2
192.168.1.11:51052-192.168.1.10:80,15,4271.0,284.73333333333335,6.0,2
192.168.1.11:51052-192.168.1.12:80,11,2960.0,269.09090909090907,5.0,2
192.168.1.11:51054-192.168.1.10:80,13,3068.0,236.0,7.0,2
192.168.1.11:51054-192.168.1.12:80,12,4052.0,337.6666666666667,3.0,2
192.168.1.11:51055-192.168.1.12:80,4,743.0,185.75,3.0,1
192.168.1.11:51056-192.168.1.10:80,14,5789.0,413.5,0.0,2
192.168.1.11:51056-192.168.1.12:80,16,4916.0,307.25,5.0,2
192.168.1.11:51058-192.168.1.10:80,5,2124.0,424.8,0.0,2
192.168.1.11:51058-192.168.1.12:80,17,5019.0,295.2352941176471,6.0,2
192.168.1.11:51059-192.168.1.12:80,5,776.0,155.2,4.0,1
192.168.1.11:51060-192.168.1.10:80,15,3691.0,246.06666666666666,7.0,2
192.168.1.11:51060-192.168.1.12:80,14,3965.0,283.2142857142857,5.0,2
192.168.1.11:51061-192.168.1.12:80,4,767.0,191.75,3.0,1
192.168.1.11:51062-192.168.1.10:80,10,4253.0,425.3,0.0,2
192.168.1.11:51062-192.168.1.12:80,14,4282.0,305.85714285714283,5.0,2
192.168.1.11:51063-192.168.1.12:80,5,990.0,198.0,4.0,1
192.168.1.11:51064-192.168.1.10:80,17,4662.0,274.2352941176471,7.0,2
192.168.1.11:51064-192.168.1.12:80,14,4306.0,307.57142857142856,5.0,2
192.168.1.11:51065-192.168.1.12:80,5,859.0,171.8,4.0,1
192.168.1.11:51066-192.168.1.10:80,20,6136.0,306.8,6.0,2
192.168.1.11:51066-192.168.1.12:80,11,2735.0,248.63636363636363,5.0,2
192.168.1.11:51067-192.168.1.12:80,4,690.0,172.5,3.0,1
192.168.1.11:51068-192.168.1.10:80,8,3342.0,417.75,0.0,2
192.168.1.11:51068-192.168.1.12:80,11,2963.0,269.3636363636364,5.0,2
192.168.1.11:51069-192.168.1.12:80,4,677.0,169.25,3.0,1
192.168.1.11:51070-192.168.1.10:80,7,2904.0,414.85714285714283,0.0,2
192.168.1.11:51070-192.168.1.12:80,15,4577.0,305.1333333333333,5.0,2
192.168.1.11:51071-192.168.1.12:80,4,944.0,236.0,3.0,1
192.168.1.11:51072-192.168.1.10:80,9,3788.0,420.8888888888889,0.0,2
192.168.1.11:51072-192.168.1.12:80,13,3728.0,286.7692307692308,5.0,2
192.168.1.11:51074-192.168.1.10:80,15,4198.0,279.8666666666667,6.0,2
192.168.1.11:51074-192.168.1.12:80,14,4219.0,301.35714285714283,5.0,2
192.168.1.11:51076-192.168.1.10:80,23,4465.0,194.1304347826087,15.0,2
192.168.1.11:51076-192.168.1.12:80,12,2975.0,247.91666666666666,6.0,2
192.168.1.11:51078-192.168.1.10:80,17,4572.0,268.94117647058823,7.0,2
192.168.1.11:51078-192.168.1.12:80,15,4572.0,304.8,5.0,2
192.168.1.11:51080-192.168.1.10:80,13,3279.0,252.23076923076923,6.0,2
192.168.1.11:51080-192.168.1.12:80,15,4044.0,269.6,6.0,2
192.168.1.11:51082-192.168.1.10:80,18,5227.0,290.3888888888889,6.0,2
192.168.1.11:51082-192.168.1.12:80,14,3850.0,275.0,6.0,2
192.168.1.11:51084-192.168.1.10:80,13,4077.0,313.61538461538464,4.0,2
192.168.1.11:51084-192.168.1.12:80,16,5948.0,371.75,3.0,2
192.168.1.11:51086-192.168.1.10:80,4,1760.0,440.0,0.0,2
192.168.1.11:51086-192.168.1.12:80,15,4605.0,307.0,5.0,2
192.168.1.11:51088-192.168.1.10:80,17,5093.0,299.5882352941176,6.0,2
192.168.1.11:51088-192.168.1.12:80,13,3440.0,264.61538461538464,6.0,2
192.168.1.11:51089-192.168.1.12:80,4,701.0,175.25,3.0,1
192.168.1.11:51090-192.168.1.10:80,3,1178.0,392.6666666666667,0.0,2
192.168.1.11:51090-192.168.1.12:80,9,1945.0,216.11111111111111,5.0,2
192.168.1.11:51091-192.168.1.12:80,4,629.0,157.25,3.0,1
192.168.1.11:51092-192.168.1.10:80,17,5289.0,311.11764705882354,5.0,2
192.168.1.11:51092-192.168.1.12:80,14,4124.0,294.57142857142856,5.0,2
192.168.1.11:51093-192.168.1.12:80,5,749.0,149.8,4.0,1
192.168.1.11:51094-192.168.1.10:80,9,3887.0,431.8888888888889,0.0,2
192.168.1.11:51094-192.168.1.12:80,11,2779.0,252.63636363636363,5.0,2
192.168.1.11:51096-192.168.1.10:80,22,5752.0,261.45454545454544,10.0,2
192.168.1.11:51096-192.168.1.12:80,18,5637.0,313.1666666666667,5.0,2
192.168.1.11:51098-192.168.1.10:80,15,4164.0,277.6,6.0,2
192.168.1.11:51098-192.168.1.12:80,16,5101.0,318.8125,5.0,2
192.168.1.11:51100-192.168.1.10:80,17,4950.0,291.1764705882353,6.0,2
192.168.1.11:51100-192.168.1.12:80,14,4262.0,304.42857142857144,5.0,2
192.168.1.11:51102-192.168.1.10:80,14,4044.0,288.85714285714283,5.0,2
192.168.1.11:51102-192.168.1.12:80,13,3357.0,258.2307692307692,6.0,2
192.168.1.11:51104-192.168.1.10:80,15,4467.0,297.8,5.0,2
192.168.1.11:51104-192.168.1.12:80,14,3372.0,240.85714285714286,7.0,2
192.168.1.11:51106-192.168.1.10:80,4,1571.0,392.75,0.0,2
192.168.1.11:51106-192.168.1.12:80,13,3650.0,280.7692307692308,5.0,2
192.168.1.11:51108-192.168.1.10:80,15,4314.0,287.6,6.0,2
192.168.1.11:51108-192.168.1.12:80,18,5914.0,328.55555555555554,5.0,2
192.168.1.11:51110-192.168.1.10:80,16,4462.0,278.875,6.0,2
192.168.1.11:51110-192.168.1.12:80,13,4338.0,333.6923076923077,3.0,2
192.168.1.11:51111-192.168.1.12:80,4,555.0,138.75,3.0,1
192.168.1.11:51112-192.168.1.10:80,6,2451.0,408.5,0.0,2
192.168.1.11:51112-192.168.1.12:80,10,2361.0,236.1,5.0,2
192.168.1.11:51113-192.168.1.12:80,4,562.0,140.5,3.0,1
192.168.1.11:51114-192.168.1.10:80,15,4642.0,309.46666666666664,5.0,2
192.168.1.11:51114-192.168.1.12:80,17,5046.0,296.8235294117647,6.0,2
192.168.1.11:51115-192.168.1.12:80,4,639.0,159.75,3.0,1
192.168.1.11:51116-192.168.1.10:80,8,3259.0,407.375,0.0,2
192.168.1.11:51116-192.168.1.12:80,10,2582.0,258.2,5.0,2
192.168.1.11:51117-192.168.1.12:80,5,660.0,132.0,4.0,1
192.168.1.11:51118-192.168.1.10:80,6,2583.0,430.5,0.0,2
192.168.1.11:51118-192.168.1.12:80,14,3924.0,280.2857142857143,6.0,2
192.168.1.11:51119-192.168.1.12:80,5,801.0,160.2,4.0,1
192.168.1.11:51120-192.168.1.10:80,19,5847.0,307.7368421052632,6.0,2
192.168.1.11:51120-192.168.1.12:80,14,4012.0,286.57142857142856,5.0,2
192.168.1.11:51121-192.168.1.12:80,5,768.0,153.6,4.0,1
192.168.1.11:51122-192.168.1.10:80,20,6478.0,323.9,6.0,2
192.168.1.11:51122-192.168.1.12:80,11,2754.0,250.36363636363637,5.0,2
192.168.1.11:51123-192.168.1.12:80,5,1034.0,206.8,4.0,1
192.168.1.11:51124-192.168.1.10:80,9,2550.0,283.3333333333333,4.0,2
192.168.1.11:51124-192.168.1.12:80,12,3203.0,266.9166666666667,5.0,2
192.168.1.11:51125-192.168.1.12:80,4,940.0,235.0,3.0,1
192.168.1.11:51126-192.168.1.10:80,14,4566.0,326.14285714285717,4.0,2
192.168.1.11:51126-192.168.1.12:80,17,5366.0,315.6470588235294,5.0,2
192.168.1.11:51127-192.168.1.12:80,4,683.0,170.75,3.0,1
192.168.1.11:51128-192.168.1.10:80,5,1993.0,398.6,0.0,2
192.168.1.11:51128-192.168.1.12:80,14,4157.0,296.92857142857144,5.0,2
192.168.1.11:51129-192.168.1.12:80,4,604.0,151.0,3.0,1
192.168.1.11:51130-192.168.1.10:80,7,2948.0,421.14285714285717,0.0,2
192.168.1.11:51130-192.168.1.12:80,16,4913.0,307.0625,5.0,2
192.168.1.11:51131-192.168.1.12:80,4,703.0,175.75,3.0,1
192.168.1.11:51132-192.168.1.10:80,10,4167.0,416.7,0.0,2
192.168.1.11:51132-192.168.1.12:80,15,5306.0,353.73333333333335,3.0,2
192.168.1.11:51133-192.168.1.12:80,4,560.0,140.0,3.0,1
192.168.1.11:51134-192.168.1.10:80,21,5258.0,250.38095238095238,10.0,2
192.168.1.11:51134-192.168.1.12:80,14,3887.0,277.64285714285717,5.0,2
192.168.1.11:51135-192.168.1.12:80,5,727.0,145.4,4.0,1
192.168.1.11:51136-192.168.1.10:80,11,2357.0,214.27272727272728,6.0,2
192.168.1.11:51136-192.168.1.12:80,13,3315.0,255.0,6.0,2
192.168.1.11:51137-192.168.1.12:80,4,689.0,172.25,3.0,1
192.168.1.11:51138-192.168.1.10:80,12,4954.0,412.8333333333333,0.0,2
192.168.1.11:51138-192.168.1.12:80,13,3723.0,286.38461538461536,5.0,2
192.168.1.11:51139-192.168.1.12:80,4,680.0,170.0,3.0,1
192.168.1.11:51140-192.168.1.10:80,9,3783.0,420.3333333333333,0.0,2
192.168.1.11:51140-192.168.1.12:80,16,5776.0,361.0,3.0,2
192.168.1.11:51141-192.168.1.12:80,4,732.0,183.0,3.0,1
192.168.1.11:51142-192.168.1.10:80,15,4191.0,279.4,6.0,2
192.168.1.11:51142-192.168.1.12:80,18,5378.0,298.77777777777777,6.0,2
192.168.1.11:51143-192.168.1.12:80,4,686.0,171.5,3.0,1
192.168.1.11:51144-192.168.1.10:80,6,2500.0,416.6666666666667,0.0,2
192.168.1.11:51144-192.168.1.12:80,9,2877.0,319.6666666666667,3.0,2
192.168.1.11:51146-192.168.1.10:80,10,4383.0,438.3,0.0,2
192.168.1.11:51146-192.168.1.12:80,13,3779.0,290.6923076923077,5.0,2
192.168.1.11:51148-192.168.1.10:80,17,5154.0,303.1764705882353,6.0,2
192.168.1.11:51148-192.168.1.12:80,19,6138.0,323.05263157894734,5.0,2
192.168.1.11:51149-192.168.1.12:80,5,959.0,191.8,4.0,1
192.168.1.11:51150-192.168.1.10:80,24,5116.0,213.16666666666666,14.0,2
192.168.1.11:51150-192.168.1.12:80,11,2806.0,255.0909090909091,5.0,2
192.168.1.11:51152-192.168.1.10:80,14,3794.0,271.0,6.0,2
192.168.1.11:51152-192.168.1.12:80,12,3329.0,277.4166666666667,5.0,2
192.168.1.11:51154-192.168.1.10:80,6,2557.0,426.1666666666667,0.0,2
192.168.1.11:51154-192.168.1.12:80,12,3327.0,277.25,5.0,2
192.168.1.11:51155-192.168.1.12:80,4,652.0,163.0,3.0,1
192.168.1.11:51156-192.168.1.10:80,7,2896.0,413.7142857142857,0.0,2
192.168.1.11:51156-192.168.1.12:80,17,5450.0,320.5882352941176,5.0,2
192.168.1.11:51157-192.168.1.12:80,4,799.0,199.75,3.0,1
192.168.1.11:51158-192.168.1.10:80,9,3667.0,407.44444444444446,0.0,2
192.168.1.11:51158-192.168.1.12:80,15,4782.0,318.8,5.0,2
192.168.1.11:51159-192.168.1.12:80,4,631.0,157.75,3.0,1
192.168.1.11:51160-192.168.1.10:80,8,3301.0,412.625,0.0,2
192.168.1.11:51160-192.168.1.12:80,10,3210.0,321.0,3.0,2
