window_id,start_time,end_time,total_packets,total_bytes,avg_packet_size,avg_payload_size,packet_rate,small_packet_ratio,syn_count,ack_count,fin_count,label
346838,1698549524.407962,1698549524.907962,371,153574.0,413.94609164420484,347.94609164420484,742.0,0.0,0,371,0,2
346839,1698549524.907962,1698549525.407962,378,156256.0,413.37566137566137,347.37566137566137,756.0,0.0,0,378,0,2
346840,1698549525.407962,1698549525.907962,399,164326.0,411.84461152882204,345.84461152882204,798.0,0.0,0,399,0,2
346841,1698549525.907962,1698549526.407962,362,149680.0,413.4806629834254,347.4806629834254,724.0,0.0,0,362,0,2
346842,1698549526.407962,1698549526.907962,391,162915.0,416.6624040920716,350.6624040920716,782.0,0.0,0,391,0,2
346843,1698549526.907962,1698549527.407962,364,151071.0,415.0302197802198,349.0302197802198,728.0,0.0,0,364,0,2
346844,1698549527.407962,1698549527.907962,432,179141.0,414.67824074074076,348.67824074074076,864.0,0.0,0,432,0,2
346845,1698549527.907962,1698549528.407962,379,156795.0,413.7071240105541,347.7071240105541,758.0,0.0,0,379,0,2
346846,1698549528.407962,1698549528.907962,343,141919.0,413.75801749271136,347.75801749271136,686.0,0.0,0,343,0,2
346847,1698549528.907962,1698549529.407962,407,167712.0,412.0687960687961,346.0687960687961,814.0,0.0,0,407,0,2
346848,1698549529.407962,1698549529.907962,391,162319.0,415.1381074168798,349.1381074168798,782.0,0.0,0,391,0,2
346849,1698549529.907962,1698549530.407962,354,146549.0,413.98022598870057,347.98022598870057,708.0,0.0,0,354,0,2
346850,1698549530.407962,1698549530.907962,304,126167.0,415.0230263157895,349.0230263157895,608.0,0.0,0,304,0,2
346851,1698549530.907962,1698549531.407962,237,98711.0,416.5021097046413,350.5021097046413,474.0,0.0,0,237,0,2
346852,1698549531.407962,1698549531.907962,285,117948.0,413.85263157894735,347.85263157894735,570.0,0.0,0,285,0,2
346853,1698549531.907962,1698549532.407962,239,99173.0,414.9497907949791,348.9497907949791,478.0,0.0,0,239,0,2
346854,1698549532.407962,1698549532.907962,445,184342.0,414.2516853932584,348.2516853932584,890.0,0.0,0,445,0,2
346855,1698549532.907962,1698549533.407962,488,201990.0,413.9139344262295,347.9139344262295,976.0,0.0,0,488,0,2
346856,1698549533.407962,1698549533.907962,556,230050.0,413.7589928057554,347.7589928057554,1112.0,0.0,0,556,0,2
346857,1698549533.907962,1698549534.407962,452,187331.0,414.4491150442478,348.4491150442478,904.0,0.0,0,452,0,2
346858,1698549534.407962,1698549534.907962,394,161986.0,411.1319796954315,345.1319796954315,788.0,0.0,0,394,0,2
346859,1698549534.907962,1698549535.407962,336,138733.0,412.8958333333333,346.8958333333333,672.0,0.0,0,336,0,2
346860,1698549535.407962,1698549535.907962,463,191176.0,412.9071274298056,346.9071274298056,926.0,0.0,0,463,0,2
346861,1698549535.907962,1698549536.407962,285,118672.0,416.3929824561404,350.3929824561404,570.0,0.0,0,285,0,2
346862,1698549536.407962,1698549536.907962,514,212584.0,413.5875486381323,347.5875486381323,1028.0,0.0,0,514,0,2
346863,1698549536.907962,1698549537.407962,622,257821.0,414.5032154340836,348.5032154340836,1244.0,0.0,0,622,0,2
346864,1698549537.407962,1698549537.907962,535,222064.0,415.0728971962617,349.0728971962617,1070.0,0.0,0,535,0,2
346865,1698549537.907962,1698549538.407962,403,166613.0,413.4317617866005,347.4317617866005,806.0,0.0,0,403,0,2
346866,1698549538.407962,1698549538.907962,378,156884.0,415.037037037037,349.037037037037,756.0,0.0,0,378,0,2
346867,1698549538.907962,1698549539.407962,405,167265.0,413.0,347.0,810.0,0.0,0,405,0,2
346868,1698549539.407962,1698549539.907962,411,170147.0,413.9829683698297,347.9829683698297,822.0,0.0,0,411,0,2
346869,1698549539.907962,1698549540.407962,498,207222.0,416.10843373493975,350.10843373493975,996.0,0.0,0,498,0,2
346870,1698549540.407962,1698549540.907962,315,129690.0,411.7142857142857,345.7142857142857,630.0,0.0,0,315,0,2
346871,1698549540.907962,1698549541.407962,411,169199.0,411.676399026764,345.676399026764,822.0,0.0,0,411,0,2
346872,1698549541.407962,1698549541.907962,346,142030.0,410.4913294797688,344.4913294797688,692.0,0.0,0,346,0,2
346873,1698549541.907962,1698549542.407962,428,176763.0,412.99766355140184,346.99766355140184,856.0,0.0,0,428,0,2
346874,1698549542.407962,1698549542.907962,405,168757.0,416.6839506172839,350.6839506172839,810.0,0.0,0,405,0,2
346875,1698549542.907962,1698549543.407962,374,154219.0,412.35026737967917,346.35026737967917,748.0,0.0,0,374,0,2
346876,1698549543.407962,1698549543.907962,394,163736.0,415.5736040609137,349.5736040609137,788.0,0.0,0,394,0,2
346877,1698549543.907962,1698549544.407962,456,188743.0,413.91008771929825,347.91008771929825,912.0,0.0,0,456,0,2
346878,1698549544.407962,1698549544.907962,350,144964.0,414.18285714285713,348.18285714285713,700.0,0.0,0,350,0,2
346879,1698549544.907962,1698549545.407962,382,158109.0,413.8979057591623,347.8979057591623,764.0,0.0,0,382,0,2
346880,1698549545.407962,1698549545.907962,422,174495.0,413.4952606635071,347.4952606635071,844.0,0.0,0,422,0,2
346881,1698549545.907962,1698549546.407962,416,172484.0,414.625,348.625,832.0,0.0,0,416,0,2
346882,1698549546.407962,1698549546.907962,437,181065.0,414.3363844393593,348.3363844393593,874.0,0.0,0,437,0,2
346883,1698549546.907962,1698549547.407962,387,159719.0,412.7105943152455,346.7105943152455,774.0,0.0,0,387,0,2
346884,1698549547.407962,1698549547.907962,406,167885.0,413.50985221674875,347.50985221674875,812.0,0.0,0,406,0,2
346885,1698549547.907962,1698549548.407962,443,182686.0,412.38374717832954,346.38374717832954,886.0,0.0,0,443,0,2
346886,1698549548.407962,1698549548.907962,304,125399.0,412.4967105263158,346.4967105263158,608.0,0.0,0,304,0,2
346887,1698549548.907962,1698549549.407962,439,181617.0,413.70615034168566,347.70615034168566,878.0,0.0,0,439,0,2
346888,1698549549.407962,1698549549.907962,325,134637.0,414.2676923076923,348.2676923076923,650.0,0.0,0,325,0,2
346889,1698549549.907962,1698549550.407962,302,125044.0,414.05298013245033,348.05298013245033,604.0,0.0,0,302,0,2
346890,1698549550.407962,1698549550.907962,303,125629.0,414.6171617161716,348.6171617161716,606.0,0.0,0,303,0,2
346891,1698549550.907962,1698549551.407962,351,145646.0,414.94586894586894,348.94586894586894,702.0,0.0,0,351,0,2
346892,1698549551.407962,1698549551.907962,538,222450.0,413.47583643122675,347.47583643122675,1076.0,0.0,0,538,0,2
346893,1698549551.907962,1698549552.407962,561,231304.0,412.3065953654189,346.3065953654189,1122.0,0.0,0,561,0,2
346894,1698549552.407962,1698549552.907962,395,164075.0,415.37974683544303,349.37974683544303,790.0,0.0,0,395,0,2
346895,1698549552.907962,1698549553.407962,532,220794.0,415.0263157894737,349.0263157894737,1064.0,0.0,0,532,0,2
346896,1698549553.407962,1698549553.907962,473,196220.0,414.8414376321353,348.8414376321353,946.0,0.0,0,473,0,2
346897,1698549553.907962,1698549554.407962,332,137580.0,414.3975903614458,348.3975903614458,664.0,0.0,0,332,0,2
346898,1698549554.407962,1698549554.907962,507,211536.0,417.2307692307692,351.2307692307692,1014.0,0.0,0,507,0,2
346899,1698549554.907962,1698549555.407962,587,243290.0,414.4633730834753,348.4633730834753,1174.0,0.0,0,587,0,2
346900,1698549555.407962,1698549555.907962,472,194379.0,411.8199152542373,345.8199152542373,944.0,0.0,0,472,0,2
346901,1698549555.907962,1698549556.407962,446,183833.0,412.18161434977577,346.18161434977577,892.0,0.0,0,446,0,2
346902,1698549556.407962,1698549556.907962,425,173885.0,409.1411764705882,343.1411764705882,850.0,0.0,0,425,0,2
346903,1698549556.907962,1698549557.407962,456,189160.0,414.82456140350877,348.82456140350877,912.0,0.0,0,456,0,2
346904,1698549557.407962,1698549557.907962,601,248390.0,413.29450915141433,347.29450915141433,1202.0,0.0,0,601,0,2
346905,1698549557.907962,1698549558.407962,534,221595.0,414.9719101123595,348.9719101123595,1068.0,0.0,0,534,0,2
346906,1698549558.407962,1698549558.907962,411,170733.0,415.40875912408757,349.40875912408757,822.0,0.0,0,411,0,2
346907,1698549558.907962,1698549559.407962,476,198276.0,416.546218487395,350.546218487395,952.0,0.0,0,476,0,2
346908,1698549559.407962,1698549559.907962,541,224113.0,414.2569316081331,348.2569316081331,1082.0,0.0,0,541,0,2
346909,1698549559.907962,1698549560.407962,673,278744.0,414.1812778603269,348.1812778603269,1346.0,0.0,0,673,0,2
346910,1698549560.407962,1698549560.907962,436,180416.0,413.79816513761466,347.79816513761466,872.0,0.0,0,436,0,2
346911,1698549560.907962,1698549561.407962,519,214757.0,413.78998073217724,347.78998073217724,1038.0,0.0,0,519,0,2
346912,1698549561.407962,1698549561.907962,520,215589.0,414.59423076923076,348.59423076923076,1040.0,0.0,0,520,0,2
346913,1698549561.907962,1698549562.407962,543,224730.0,413.8674033149171,347.8674033149171,1086.0,0.0,0,543,0,2
346914,1698549562.407962,1698549562.907962,552,227891.0,412.8460144927536,346.8460144927536,1104.0,0.0,0,552,0,2
346915,1698549562.907962,1698549563.407962,534,221804.0,415.3632958801498,349.3632958801498,1068.0,0.0,0,534,0,2
346916,1698549563.407962,1698549563.907962,557,230802.0,414.3662477558348,348.3662477558348,1114.0,0.0,0,557,0,2
346917,1698549563.907962,1698549564.407962,362,150870.0,416.76795580110496,350.76795580110496,724.0,0.0,0,362,0,2
346918,1698549564.407962,1698549564.907962,311,127595.0,410.2733118971061,344.2733118971061,622.0,0.0,0,311,0,2
346919,1698549564.907962,1698549565.407962,459,189940.0,413.8126361655773,347.8126361655773,918.0,0.0,0,459,0,2
346920,1698549565.407962,1698549565.907962,420,173744.0,413.67619047619047,347.67619047619047,840.0,0.0,0,420,0,2
346921,1698549565.907962,1698549566.407962,481,199330.0,414.4074844074844,348.4074844074844,962.0,0.0,0,481,0,2
346922,1698549566.407962,1698549566.907962,467,194043.0,415.50963597430405,349.50963597430405,934.0,0.0,0,467,0,2
346923,1698549566.907962,1698549567.407962,382,158022.0,413.67015706806285,347.67015706806285,764.0,0.0,0,382,0,2
346924,1698549567.407962,1698549567.907962,395,164677.0,416.9037974683544,350.9037974683544,790.0,0.0,0,395,0,2
346925,1698549567.907962,1698549568.407962,515,211426.0,410.5359223300971,344.5359223300971,1030.0,0.0,0,515,0,2
346926,1698549568.407962,1698549568.907962,495,203776.0,411.66868686868685,345.66868686868685,990.0,0.0,0,495,0,2
346927,1698549568.907962,1698549569.407962,502,209150.0,416.63346613545815,350.63346613545815,1004.0,0.0,0,502,0,2
346928,1698549569.407962,1698549569.907962,487,202712.0,416.2464065708419,350.2464065708419,974.0,0.0,0,487,0,2
346929,1698549569.907962,1698549570.407962,658,272968.0,414.8449848024316,348.8449848024316,1316.0,0.0,0,658,0,2
346930,1698549570.407962,1698549570.907962,319,132679.0,415.9216300940439,349.9216300940439,638.0,0.0,0,319,0,2
346931,1698549570.907962,1698549571.407962,590,243729.0,413.1,347.1,1180.0,0.0,0,590,0,2
346932,1698549571.407962,1698549571.907962,521,216172.0,414.91746641074855,348.91746641074855,1042.0,0.0,0,521,0,2
346933,1698549571.907962,1698549572.407962,521,215471.0,413.57197696737046,347.57197696737046,1042.0,0.0,0,521,0,2
346934,1698549572.407962,1698549572.907962,509,210796.0,414.1375245579568,348.1375245579568,1018.0,0.0,0,509,0,2
346935,1698549572.907962,1698549573.407962,363,151476.0,417.2892561983471,351.2892561983471,726.0,0.0,0,363,0,2
346936,1698549573.407962,1698549573.907962,425,176592.0,415.5105882352941,349.5105882352941,850.0,0.0,0,425,0,2
346937,1698549573.907962,1698549574.407962,660,274621.0,416.0924242424242,350.0924242424242,1320.0,0.0,0,660,0,2
346938,1698549574.407962,1698549574.907962,542,224788.0,414.7380073800738,348.7380073800738,1084.0,0.0,0,542,0,2
346939,1698549574.907962,1698549575.407962,513,212739.0,414.69590643274853,348.69590643274853,1026.0,0.0,0,513,0,2
346940,1698549575.407962,1698549575.907962,491,203398.0,414.25254582484723,348.25254582484723,982.0,0.0,0,491,0,2
346941,1698549575.907962,1698549576.407962,523,217475.0,415.8221797323136,349.8221797323136,1046.0,0.0,0,523,0,2
346942,1698549576.407962,1698549576.907962,394,163311.0,414.494923857868,348.494923857868,788.0,0.0,0,394,0,2
346943,1698549576.907962,1698549577.407962,458,189701.0,414.1943231441048,348.1943231441048,916.0,0.0,0,458,0,2
346944,1698549577.407962,1698549577.907962,451,186900.0,414.41241685144126,348.41241685144126,902.0,0.0,0,451,0,2
346945,1698549577.907962,1698549578.407962,441,181805.0,412.2562358276644,346.2562358276644,882.0,0.0,0,441,0,2
346946,1698549578.407962,1698549578.907962,458,188357.0,411.2598253275109,345.2598253275109,916.0,0.0,0,458,0,2
346947,1698549578.907962,1698549579.407962,366,151078.0,412.78142076502735,346.78142076502735,732.0,0.0,0,366,0,2
346948,1698549579.407962,1698549579.907962,543,223482.0,411.56906077348066,345.56906077348066,1086.0,0.0,0,543,0,2
346949,1698549579.907962,1698549580.407962,567,235137.0,414.7037037037037,348.7037037037037,1134.0,0.0,0,567,0,2
346950,1698549580.407962,1698549580.907962,466,193119.0,414.4184549356223,348.4184549356223,932.0,0.0,0,466,0,2
346951,1698549580.907962,1698549581.407962,471,195243.0,414.52866242038215,348.52866242038215,942.0,0.0,0,471,0,2
346952,1698549581.407962,1698549581.907962,355,146888.0,413.76901408450703,347.76901408450703,710.0,0.0,0,355,0,2
346953,1698549581.907962,1698549582.407962,349,144962.0,415.36389684813753,349.36389684813753,698.0,0.0,0,349,0,2
346954,1698549582.407962,1698549582.907962,391,161653.0,413.4347826086956,347.4347826086956,782.0,0.0,0,391,0,2
346955,1698549582.907962,1698549583.407962,357,147669.0,413.6386554621849,347.6386554621849,714.0,0.0,0,357,0,2
346956,1698549583.407962,1698549583.907962,481,199368.0,414.4864864864865,348.4864864864865,962.0,0.0,0,481,0,2
346957,1698549583.907962,1698549584.407962,594,246122.0,414.3468013468013,348.3468013468013,1188.0,0.0,0,594,0,2
346958,1698549584.407962,1698549584.907962,542,224667.0,414.51476014760146,348.51476014760146,1084.0,0.0,0,542,0,2
346959,1698549584.907962,1698549585.407962,421,174406.0,414.26603325415675,348.26603325415675,842.0,0.0,0,421,0,2
346960,1698549585.407962,1698549585.907962,464,192859.0,415.6443965517241,349.6443965517241,928.0,0.0,0,464,0,2
346961,1698549585.907962,1698549586.407962,470,195766.0,416.5234042553191,350.5234042553191,940.0,0.0,0,470,0,2
346962,1698549586.407962,1698549586.907962,515,214444.0,416.3961165048544,350.3961165048544,1030.0,0.0,0,515,0,2
346963,1698549586.907962,1698549587.407962,540,225340.0,417.2962962962963,351.2962962962963,1080.0,0.0,0,540,0,2
346964,1698549587.407962,1698549587.907962,451,188024.0,416.90465631929044,350.90465631929044,902.0,0.0,0,451,0,2
346965,1698549587.907962,1698549588.407962,446,184391.0,413.43273542600895,347.43273542600895,892.0,0.0,0,446,0,2
346966,1698549588.407962,1698549588.907962,447,186077.0,416.27964205816556,350.27964205816556,894.0,0.0,0,447,0,2
346967,1698549588.907962,1698549589.407962,418,173698.0,415.54545454545456,349.54545454545456,836.0,0.0,0,418,0,2
346968,1698549589.407962,1698549589.907962,405,167296.0,413.07654320987655,347.07654320987655,810.0,0.0,0,405,0,2
346969,1698549589.907962,1698549590.407962,479,197134.0,411.55323590814197,345.55323590814197,958.0,0.0,0,479,0,2
346970,1698549590.407962,1698549590.907962,495,205279.0,414.7050505050505,348.7050505050505,990.0,0.0,0,495,0,2
346971,1698549590.907962,1698549591.407962,451,187355.0,415.42128603104214,349.42128603104214,902.0,0.0,0,451,0,2
346972,1698549591.407962,1698549591.907962,446,185437.0,415.7780269058296,349.7780269058296,892.0,0.0,0,446,0,2
346973,1698549591.907962,1698549592.407962,605,250896.0,414.70413223140497,348.70413223140497,1210.0,0.0,0,605,0,2
346974,1698549592.407962,1698549592.907962,488,202298.0,414.5450819672131,348.5450819672131,976.0,0.0,0,488,0,2
346975,1698549592.907962,1698549593.407962,524,216768.0,413.6793893129771,347.6793893129771,1048.0,0.0,0,524,0,2
346976,1698549593.407962,1698549593.907962,269,111104.0,413.02602230483274,347.02602230483274,538.0,0.0,0,269,0,2
346977,1698549593.907962,1698549594.407962,317,130662.0,412.18296529968455,346.18296529968455,634.0,0.0,0,317,0,2
346978,1698549594.407962,1698549594.907962,374,154548.0,413.2299465240642,347.2299465240642,748.0,0.0,0,374,0,2
346979,1698549594.907962,1698549595.407962,273,112706.0,412.84249084249086,346.84249084249086,546.0,0.0,0,273,0,2
346980,1698549595.407962,1698549595.907962,351,144877.0,412.75498575498574,346.75498575498574,702.0,0.0,0,351,0,2
346981,1698549595.907962,1698549596.407962,546,226268.0,414.4102564102564,348.4102564102564,1092.0,0.0,0,546,0,2
346982,1698549596.407962,1698549596.907962,494,205063.0,415.1072874493927,349.1072874493927,988.0,0.0,0,494,0,2
346983,1698549596.907962,1698549597.407962,452,188059.0,416.05973451327435,350.05973451327435,904.0,0.0,0,452,0,2
346984,1698549597.407962,1698549597.907962,293,121976.0,416.3003412969283,350.3003412969283,586.0,0.0,0,293,0,2
346985,1698549597.907962,1698549598.407962,629,259508.0,412.57233704292526,346.57233704292526,1258.0,0.0,0,629,0,2
346986,1698549598.407962,1698549598.907962,479,199054.0,415.5615866388309,349.5615866388309,958.0,0.0,0,479,0,2
346987,1698549598.907962,1698549599.407962,434,179985.0,414.71198156682027,348.71198156682027,868.0,0.0,0,434,0,2
346988,1698549599.407962,1698549599.907962,369,152783.0,414.0460704607046,348.0460704607046,738.0,0.0,0,369,0,2
346989,1698549599.907962,1698549600.407962,474,195736.0,412.9451476793249,346.9451476793249,948.0,0.0,0,474,0,2
346990,1698549600.407962,1698549600.907962,501,207184.0,413.54091816367264,347.54091816367264,1002.0,0.0,0,501,0,2
346991,1698549600.907962,1698549601.407962,492,203563.0,413.7459349593496,347.7459349593496,984.0,0.0,0,492,0,2
346992,1698549601.407962,1698549601.907962,547,226485.0,414.0493601462523,348.0493601462523,1094.0,0.0,0,547,0,2
346993,1698549601.907962,1698549602.407962,576,239930.0,416.5451388888889,350.5451388888889,1152.0,0.0,0,576,0,2
346994,1698549602.407962,1698549602.907962,521,215880.0,414.3570057581574,348.3570057581574,1042.0,0.0,0,521,0,2
346995,1698549602.907962,1698549603.407962,378,156423.0,413.8174603174603,347.8174603174603,756.0,0.0,0,378,0,2
346996,1698549603.407962,1698549603.907962,326,134923.0,413.87423312883436,347.87423312883436,652.0,0.0,0,326,0,2
346997,1698549603.907962,1698549604.407962,651,269445.0,413.89400921658984,347.89400921658984,1302.0,0.0,0,651,0,2
346998,1698549604.407962,1698549604.907962,569,234532.0,412.18277680140596,346.18277680140596,1138.0,0.0,0,569,0,2
346999,1698549604.907962,1698549605.407962,381,157980.0,414.6456692913386,348.6456692913386,762.0,0.0,0,381,0,2
347000,1698549605.407962,1698549605.907962,432,178373.0,412.900462962963,346.900462962963,864.0,0.0,0,432,0,2
347001,1698549605.907962,1698549606.407962,438,181808.0,415.08675799086757,349.08675799086757,876.0,0.0,0,438,0,2
347002,1698549606.407962,1698549606.907962,487,201739.0,414.24845995893224,348.24845995893224,974.0,0.0,0,487,0,2
347003,1698549606.907962,1698549607.407962,517,214157.0,414.2301740812379,348.2301740812379,1034.0,0.0,0,517,0,2
347004,1698549607.407962,1698549607.907962,534,221539.0,414.86704119850185,348.86704119850185,1068.0,0.0,0,534,0,2
347005,1698549607.907962,1698549608.407962,518,215461.0,415.94787644787647,349.94787644787647,1036.0,0.0,0,518,0,2
347006,1698549608.407962,1698549608.907962,558,231704.0,415.24014336917566,349.24014336917566,1116.0,0.0,0,558,0,2
347007,1698549608.907962,1698549609.407962,397,164459.0,414.2544080604534,348.2544080604534,794.0,0.0,0,397,0,2
347008,1698549609.407962,1698549609.907962,497,205009.0,412.49295774647885,346.49295774647885,994.0,0.0,0,497,0,2
347009,1698549609.907962,1698549610.407962,467,193303.0,413.9250535331906,347.9250535331906,934.0,0.0,0,467,0,2
347010,1698549610.407962,1698549610.907962,660,273380.0,414.2121212121212,348.2121212121212,1320.0,0.0,0,660,0,2
347011,1698549610.907962,1698549611.407962,448,185762.0,414.64732142857144,348.64732142857144,896.0,0.0,0,448,0,2
347012,1698549611.407962,1698549611.907962,502,207571.0,413.4880478087649,347.4880478087649,1004.0,0.0,0,502,0,2
347013,1698549611.907962,1698549612.407962,498,207311.0,416.2871485943775,350.2871485943775,996.0,0.0,0,498,0,2
347014,1698549612.407962,1698549612.907962,474,197267.0,416.17510548523205,350.17510548523205,948.0,0.0,0,474,0,2
347015,1698549612.907962,1698549613.407962,369,153043.0,414.75067750677505,348.75067750677505,738.0,0.0,0,369,0,2
347016,1698549613.407962,1698549613.907962,450,186860.0,415.24444444444447,349.24444444444447,900.0,0.0,0,450,0,2
347017,1698549613.907962,1698549614.407962,416,171722.0,412.7932692307692,346.7932692307692,832.0,0.0,0,416,0,2
347018,1698549614.407962,1698549614.907962,421,173334.0,411.71971496437055,345.71971496437055,842.0,0.0,0,421,0,2
347019,1698549614.907962,1698549615.407962,383,159120.0,415.4569190600522,349.4569190600522,766.0,0.0,0,383,0,2
347020,1698549615.407962,1698549615.907962,411,170886.0,415.7810218978102,349.7810218978102,822.0,0.0,0,411,0,2
347021,1698549615.907962,1698549616.407962,554,228865.0,413.1137184115523,347.1137184115523,1108.0,0.0,0,554,0,2
347022,1698549616.407962,1698549616.907962,610,253569.0,415.68688524590164,349.68688524590164,1220.0,0.0,0,610,0,2
347023,1698549616.907962,1698549617.407962,502,208769.0,415.87450199203187,349.87450199203187,1004.0,0.0,0,502,0,2
347024,1698549617.407962,1698549617.907962,534,221696.0,415.16104868913857,349.16104868913857,1068.0,0.0,0,534,0,2
347025,1698549617.907962,1698549618.407962,433,180506.0,416.8729792147806,350.8729792147806,866.0,0.0,0,433,0,2
347026,1698549618.407962,1698549618.907962,500,207516.0,415.032,349.032,1000.0,0.0,0,500,0,2
347027,1698549618.907962,1698549619.407962,361,150298.0,416.33795013850414,350.33795013850414,722.0,0.0,0,361,0,2
347028,1698549619.407962,1698549619.907962,521,216419.0,415.3915547024952,349.3915547024952,1042.0,0.0,0,521,0,2
347029,1698549619.907962,1698549620.407962,505,209916.0,415.6752475247525,349.6752475247525,1010.0,0.0,0,505,0,2
347030,1698549620.407962,1698549620.907962,696,288389.0,414.35201149425285,348.35201149425285,1392.0,0.0,0,696,0,2
347031,1698549620.907962,1698549621.407962,319,132007.0,413.8150470219436,347.8150470219436,638.0,0.0,0,319,0,2
347032,1698549621.407962,1698549621.907962,445,183968.0,413.41123595505616,347.41123595505616,890.0,0.0,0,445,0,2
347033,1698549621.907962,1698549622.407962,312,130055.0,416.84294871794873,350.84294871794873,624.0,0.0,0,312,0,2
347034,1698549622.407962,1698549622.907962,564,234111.0,415.0904255319149,349.0904255319149,1128.0,0.0,0,564,0,2
347035,1698549622.907962,1698549623.407962,473,195861.0,414.08245243128965,348.08245243128965,946.0,0.0,0,473,0,2
347036,1698549623.407962,1698549623.907962,522,215906.0,413.6130268199234,347.6130268199234,1044.0,0.0,0,522,0,2
347037,1698549623.907962,1698549624.407962,559,231783.0,414.6386404293381,348.6386404293381,1118.0,0.0,0,559,0,2
347038,1698549624.407962,1698549624.907962,583,241132.0,413.60548885077185,347.60548885077185,1166.0,0.0,0,583,0,2
347039,1698549624.907962,1698549625.407962,390,161855.0,415.0128205128205,349.0128205128205,780.0,0.0,0,390,0,2
347040,1698549625.407962,1698549625.907962,440,183472.0,416.9818181818182,350.9818181818182,880.0,0.0,0,440,0,2
347041,1698549625.907962,1698549626.407962,366,152109.0,415.5983606557377,349.5983606557377,732.0,0.0,0,366,0,2
347042,1698549626.407962,1698549626.907962,407,168244.0,413.3759213759214,347.3759213759214,814.0,0.0,0,407,0,2
347043,1698549626.907962,1698549627.407962,216,89244.0,413.1666666666667,347.1666666666667,432.0,0.0,0,216,0,2
347044,1698549627.407962,1698549627.907962,586,242805.0,414.34300341296927,348.34300341296927,1172.0,0.0,0,586,0,2
347045,1698549627.907962,1698549628.407962,567,234660.0,413.8624338624339,347.8624338624339,1134.0,0.0,0,567,0,2
347046,1698549628.407962,1698549628.907962,498,205691.0,413.03413654618475,347.03413654618475,996.0,0.0,0,498,0,2
347047,1698549628.907962,1698549629.407962,475,195863.0,412.34315789473686,346.34315789473686,950.0,0.0,0,475,0,2
347048,1698549629.407962,1698549629.907962,521,216360.0,415.27831094049907,349.27831094049907,1042.0,0.0,0,521,0,2
347049,1698549629.907962,1698549630.407962,569,236259.0,415.2179261862917,349.2179261862917,1138.0,0.0,0,569,0,2
347050,1698549630.407962,1698549630.907962,455,187862.0,412.8835164835165,346.8835164835165,910.0,0.0,0,455,0,2
347051,1698549630.907962,1698549631.407962,386,158961.0,411.8160621761658,345.8160621761658,772.0,0.0,0,386,0,2
347052,1698549631.407962,1698549631.907962,528,218177.0,413.2140151515151,347.2140151515151,1056.0,0.0,0,528,0,2
347053,1698549631.907962,1698549632.407962,466,191608.0,411.17596566523605,345.17596566523605,932.0,0.0,0,466,0,2
347054,1698549632.407962,1698549632.907962,520,215451.0,414.32884615384614,348.32884615384614,1040.0,0.0,0,520,0,2
347055,1698549632.907962,1698549633.407962,402,166847.0,415.0422885572139,349.0422885572139,804.0,0.0,0,402,0,2
347056,1698549633.407962,1698549633.907962,515,214560.0,416.621359223301,350.621359223301,1030.0,0.0,0,515,0,2
347057,1698549633.907962,1698549634.407962,502,208195.0,414.73107569721117,348.73107569721117,1004.0,0.0,0,502,0,2
347058,1698549634.407962,1698549634.907962,677,280786.0,414.75036927621863,348.75036927621863,1354.0,0.0,0,677,0,2
347059,1698549634.907962,1698549635.407962,363,150366.0,414.2314049586777,348.2314049586777,726.0,0.0,0,363,0,2
347060,1698549635.407962,1698549635.907962,561,232404.0,414.26737967914437,348.26737967914437,1122.0,0.0,0,561,0,2
347061,1698549635.907962,1698549636.407962,613,255192.0,416.300163132137,350.300163132137,1226.0,0.0,0,613,0,2
347062,1698549636.407962,1698549636.907962,487,201285.0,413.3162217659138,347.3162217659138,974.0,0.0,0,487,0,2
347063,1698549636.907962,1698549637.407962,365,151862.0,416.0602739726027,350.0602739726027,730.0,0.0,0,365,0,2
347064,1698549637.407962,1698549637.907962,467,193849.0,415.0942184154176,349.0942184154176,934.0,0.0,0,467,0,2
347065,1698549637.907962,1698549638.407962,327,136158.0,416.38532110091745,350.38532110091745,654.0,0.0,0,327,0,2
347066,1698549638.407962,1698549638.907962,566,233706.0,412.90812720848055,346.90812720848055,1132.0,0.0,0,566,0,2
347067,1698549638.907962,1698549639.407962,389,160449.0,412.46529562982005,346.46529562982005,778.0,0.0,0,389,0,2
347068,1698549639.407962,1698549639.907962,479,199310.0,416.0960334029227,350.0960334029227,958.0,0.0,0,479,0,2
347069,1698549639.907962,1698549640.407962,587,244065.0,415.78364565587736,349.78364565587736,1174.0,0.0,0,587,0,2
347070,1698549640.407962,1698549640.907962,629,260907.0,414.79650238473766,348.79650238473766,1258.0,0.0,0,629,0,2
347071,1698549640.907962,1698549641.407962,405,167856.0,414.4592592592593,348.4592592592593,810.0,0.0,0,405,0,2
347072,1698549641.407962,1698549641.907962,506,209807.0,414.6383399209486,348.6383399209486,1012.0,0.0,0,506,0,2
347073,1698549641.907962,1698549642.407962,456,189114.0,414.7236842105263,348.7236842105263,912.0,0.0,0,456,0,2
347074,1698549642.407962,1698549642.907962,484,200887.0,415.0557851239669,349.0557851239669,968.0,0.0,0,484,0,2
347075,1698549642.907962,1698549643.407962,378,156485.0,413.98148148148147,347.98148148148147,756.0,0.0,0,378,0,2
347076,1698549643.407962,1698549643.907962,459,189584.0,413.037037037037,347.037037037037,918.0,0.0,0,459,0,2
